DateHeure,P_NET_TRAFO,V_avg_trafo,P_TENNIS,V_avg_tennis
2020-09-30 18:30:00,23774.0,239.32,-6980.0,234.61782889058827
2020-09-30 18:45:00,32719.0,239.23,-2510.0,236.0496575581785
2020-09-30 19:00:00,36883.0,237.56,-560.0,233.82685902179844
2020-09-30 19:15:00,39457.0,236.52,-560.0,230.6514325412555
2020-09-30 19:30:00,61656.0,236.22,-220.0,228.91938173368663
2020-09-30 19:45:00,62443.0,237.92,-150.0,224.502652174386
2020-09-30 20:00:00,59965.0,237.66,-150.0,226.51183111116592
2020-09-30 20:15:00,60186.0,237.59,700.0,226.6619421811552
2020-09-30 20:30:00,53183.0,238.25,120.0,226.0384038904304
2020-09-30 20:45:00,39966.0,238.86,-160.0,228.91360823099475
2020-09-30 21:00:00,38018.0,239.39,-160.0,232.071714203462
2020-09-30 21:15:00,25704.0,239.42,-160.0,232.41235086228386
2020-09-30 21:30:00,15002.0,239.57,370.0,234.90650402518304
2020-09-30 21:45:00,11560.0,240.48,850.0,236.0669780662542
2020-09-30 22:00:00,13583.0,240.05,170.0,237.5854092742229
2020-09-30 22:15:00,12007.0,240.44,-170.0,236.89258895119536
2020-09-30 22:30:00,11070.0,239.06,-170.0,238.12234502456928
2020-09-30 22:45:00,8799.0,238.78,-170.0,236.71361036774655
2020-09-30 23:00:00,8629.0,239.14,-170.0,236.91568296196297
2020-09-30 23:15:00,6863.0,239.24,-170.0,237.36024266923897
2020-09-30 23:30:00,5726.0,238.92,780.0,237.6085032849905
2020-09-30 23:45:00,6437.0,237.92,170.0,237.25054611809293
